debtor_id,debt_amount,days_since_last_contact,prior_contact_attempts,partial_payment_history,true_p_email,true_p_sms,true_p_post,responded_email,responded_sms,responded_post,age_18-25,age_26-35,age_36-50,age_51-65,age_65+,tod_afternoon,tod_evening,tod_morning,tod_night,dow_fri,dow_mon,dow_sat,dow_sun,dow_thu,dow_tue,dow_wed,is_weekend_contact,log_debt_amount,contact_intensity
D101160,133.05,55,1,0,0.5589572345936293,0.6594089990456818,0.4100366661064471,0,1,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0,4.898212864681969,0.017857142857142856
D103511,78.46,55,1,0,0.9031977677998936,0.1443665668389069,0.1782155916644642,0,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,0,4.375253750386452,0.017857142857142856
D100953,418.12,55,2,0,0.5769885408612553,0.8546868256435708,0.6377304644526675,1,1,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,6.038157275099964,0.03571428571428571
D102176,93.16,55,3,1,0.5306672416920486,0.7230635162799006,0.8645248625740746,1,1,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1,4.544995462952021,0.05357142857142857
D102160,86.69,55,0,0,0.4794087619644191,0.5914996714660268,0.3476298304449809,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,4.4738078677912645,0.0
D103768,203.48,55,2,1,0.6177585196420738,0.2626473619251682,0.6303932244871603,1,1,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,1,5.32047017118917,0.03571428571428571
D103724,173.58,55,2,0,0.393663796757116,0.2649370247131202,0.4023317707991433,0,0,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0,5.162383089307204,0.03571428571428571
D103731,303.59,55,2,0,0.320316301090929,0.2187218340165756,0.5752691832251987,0,0,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,0,5.718966609981241,0.03571428571428571
D102343,467.09,55,0,0,0.5062842423437299,0.4861689464700633,0.720400126054105,0,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,6.148660585121201,0.0
D100837,307.11,55,0,0,0.3232607418820273,0.0401132663825587,0.946843364471724,0,0,1,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,1,5.730456862070388,0.0
D102622,188.4,55,1,1,0.9544837363884374,0.9599362298835205,0.3678070197383948,1,1,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,5.243861180751978,0.017857142857142856
D101050,423.27,55,1,0,0.1813607925285611,0.5483495433208089,0.5702594079717591,0,1,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,1,6.050370045018507,0.017857142857142856
D101024,1162.45,55,1,0,0.2144176377209127,0.0742066421249423,0.2061911924893155,0,0,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,0,7.0591450080329565,0.017857142857142856
D102033,64.38,55,5,0,0.5038497193171273,0.362292809678835,0.555905669268559,1,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0,4.1802164012960645,0.08928571428571429
D103294,396.94,55,2,0,0.6960489193964844,0.5199353251524966,0.6746037838016258,1,1,1,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0,5.986301240151102,0.03571428571428571
D101216,154.56,55,2,1,0.7885401334567556,0.712432040528632,0.0557481174481483,1,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,5.047031509287547,0.03571428571428571
D100260,224.82,55,2,1,0.2803802636199242,0.6823013639759984,0.8135799386084999,0,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,5.419738221752376,0.03571428571428571
D103273,331.72,55,4,0,0.4676716451158489,0.3794841485244482,0.3435875162784852,1,0,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,1,5.807301295434656,0.07142857142857142
D103215,335.73,55,4,1,0.2869850915870052,0.3929418797254652,0.5591096225426574,0,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0,5.819281422286951,0.07142857142857142
D102463,1649.67,55,4,0,0.2296650074581961,0.2832579948183693,0.4428398097753655,1,0,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,0,7.40893654508039,0.07142857142857142
D100828,121.14,55,3,0,0.6815281850117227,0.683705754849951,0.1642493451971081,1,1,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0,4.805167927794988,0.05357142857142857
D103676,668.46,55,3,0,0.289001918910611,0.5032745853153171,0.4155948954700789,0,1,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,6.506471417267195,0.05357142857142857
D102129,399.19,55,3,1,0.5556002313787909,0.6620770736906056,0.4344435155713949,1,0,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,5.991939434331194,0.05357142857142857
D100015,445.52,54,2,1,0.9209361001044982,0.6194500915530178,0.3334372845725871,1,1,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,6.101484192146532,0.03636363636363636
D100053,817.48,54,1,0,0.7698320869993046,0.5302584479915035,0.5079346634695695,0,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,0,6.707448961570685,0.01818181818181818
D100085,131.46,54,1,0,0.7287756503796888,0.9230060834636596,0.5241993903032286,1,1,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,4.886280713056833,0.01818181818181818
D100013,184.1,54,0,0,0.8550790686343992,0.8201190394022007,0.2262295838747881,1,0,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0,5.220896219579452,0.0
D103198,356.6,54,4,1,0.8680913355185459,0.882685787734479,0.3489708009483663,1,1,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1,5.8794150432993595,0.07272727272727272
D103765,141.87,54,2,0,0.7282230140045364,0.1990901194801147,0.4810156086778513,1,1,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,0,4.9619351258770665,0.03636363636363636
D102171,66.4,54,3,1,0.5305596885336242,0.7153615175957767,0.5889904671270246,0,1,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0,4.210645017918261,0.05454545454545454
D102345,146.31,54,1,0,0.3354267020970966,0.7723342934254289,0.5258708585395568,0,0,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,4.992539209826847,0.01818181818181818
D100897,74.03,54,5,0,0.2596141372991785,0.5638431361249702,0.3165216256789996,0,0,0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0,4.3178880335576375,0.09090909090909091
D102314,249.25,54,1,1,0.7619381735136643,0.7023857726125495,0.7269119269092932,1,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,5.52246041819533,0.01818181818181818
D102368,477.83,54,4,0,0.4813529178623456,0.8326545394692203,0.8944599399171546,0,0,0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0,6.171345628362577,0.07272727272727272
D102036,736.69,54,3,0,0.8112047432079539,0.2171287790744996,0.5582452371272314,1,0,0,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,0,6.603523682152452,0.05454545454545454
D103253,298.59,54,4,0,0.3873080390151696,0.3338478718333876,0.3802362982362066,0,0,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,0,5.7024148732488955,0.07272727272727272
D103245,276.24,54,1,0,0.5580823757169507,0.2832835576365966,0.6629722198641176,0,1,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,1,5.624883557049784,0.01818181818181818
D103232,70.67,54,3,1,0.8396363735003736,0.3492235099127572,0.4319945930232719,1,1,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,0,4.272072250005828,0.05454545454545454
D102037,47.42,54,3,0,0.1651959176399605,0.6108157871837465,0.2033109167947145,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,3.8799129515099127,0.05454545454545454
D102076,26.29,54,6,0,0.3228246419383759,0.1307704942350407,0.5135331014986753,0,1,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,0,3.306520334720247,0.10909090909090909
D102051,748.05,54,2,0,0.7548146672836418,0.7285091537412571,0.2397788041331117,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,6.618805736963391,0.03636363636363636
D102790,182.61,54,1,0,0.8690006481662474,0.4088801022787026,0.516488021781227,1,0,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0,5.212813942934096,0.01818181818181818
D102607,66.02,54,2,0,0.4163198787509415,0.5612159472848272,0.731065629196606,0,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,4.2049910823091645,0.03636363636363636
D103073,147.89,54,2,0,0.5179507320617326,0.4468504498359385,0.72050778285775,1,0,1,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,0,5.003207778267459,0.03636363636363636
D101506,832.81,54,2,1,0.6300184851827559,0.7410237722487131,0.841609953960008,0,1,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0,6.726005558658539,0.03636363636363636
D100310,1149.63,54,1,0,0.3235246230542416,0.4250595591569998,0.3075734348020744,0,1,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,0,7.048064897442322,0.01818181818181818
D100328,294.1,54,0,0,0.4798234190820636,0.5429160364168206,0.4505870091927879,0,1,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,0,5.687314281948894,0.0
D101159,545.56,54,3,0,0.3122196586269342,0.0831257553080164,0.2098590480585166,0,1,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0,6.30364409116015,0.05454545454545454
D103164,176.04,54,5,0,0.7582539183390832,0.5021065746813976,0.3192438407085209,1,0,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,1,5.176375695742794,0.09090909090909091
D101552,404.36,54,3,0,0.5358831703859895,0.4647230124974127,0.3349190317435989,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1,6.004775561167654,0.05454545454545454
D103500,20.25,54,1,1,0.9578846732085136,0.6308979463126642,0.3956554982243798,1,0,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0,3.056356895370426,0.01818181818181818
D101212,285.46,54,5,0,0.650997338995233,0.3985837339110756,0.201422810890655,1,1,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0,5.657598910351719,0.09090909090909091
D103387,312.08,54,3,0,0.8403242247840124,0.5477615381932555,0.5500758248917124,1,1,1,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0,5.746458748936638,0.05454545454545454
D101391,349.88,54,4,0,0.4258245926377556,0.413035817660909,0.1678965757753449,1,1,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,1,5.860444284669578,0.07272727272727272
D102764,84.32,54,5,0,0.3335256477385618,0.1323933120414653,0.0237669963817021,1,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,4.44640889360315,0.09090909090909091
D101657,386.92,54,3,1,0.621195235331375,0.3224948760867192,0.5180066809440131,1,1,1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1,5.960799132797097,0.05454545454545454
D102948,98.86,54,2,0,0.1660323482997579,0.1717053224809821,0.7997833261567051,0,0,1,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0,4.603769205072463,0.03636363636363636
D101140,244.03,54,3,0,0.5416353539510623,0.4349280700514965,0.4608310251620199,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1,5.501380652028055,0.05454545454545454
D102455,252.46,54,4,0,0.4685011438529479,0.601639603547287,0.4745890805879337,0,1,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0,5.535206019653918,0.07272727272727272
D100810,316.92,54,3,0,0.3355535483461019,0.7416355637587788,0.035633208740193,1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,5.761799778803507,0.05454545454545454
D103399,47.79,54,1,0,0.3186044064862293,0.5915320581269425,0.1700561484966645,1,1,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1,3.8875253738277458,0.01818181818181818
D100302,252.34,54,3,1,0.7444364314439893,0.6339553038144669,0.5864583392047102,1,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,0,5.534732460055486,0.05454545454545454
D101098,55.35,54,5,0,0.8709085637520062,0.5250598512574305,0.3108549996133458,1,0,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0,4.031582240485785,0.09090909090909091
D101883,250.97,54,0,1,0.6876227866348504,0.943830529282245,0.4422432522238663,1,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0,5.529310032805645,0.0
D102700,428.92,54,3,1,0.437690205150719,0.5645970634437061,0.4612574134993836,0,0,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,0,6.063599144867181,0.05454545454545454
D102776,192.21,54,4,0,0.3391915594938362,0.472428290608633,0.2736398550264848,0,0,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0,5.263777680273292,0.07272727272727272
D102645,218.44,54,2,0,0.1849109284519033,0.1789114307062632,0.510711737538548,0,0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,0,5.391078846629348,0.03636363636363636
D100263,422.57,54,1,0,0.0778861442349299,0.620194676263911,0.0809218180787993,0,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,6.048718789689543,0.01818181818181818
D103305,168.35,54,2,0,0.6960845182902319,0.7973911513222262,0.1381130254413243,1,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,5.13196757926378,0.03636363636363636
D101840,126.17,54,7,0,0.089548425404857,0.8467148956246353,0.2834365817518316,1,1,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,4.845524774032656,0.12727272727272726
D101927,41.23,54,3,0,0.5635556315858866,0.3800592317156981,0.2731377221685739,1,0,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,0,3.743130868945852,0.05454545454545454
D102954,984.16,54,2,0,0.9715333911494076,0.7153406289629518,0.7002043324814805,1,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0,6.892804064528924,0.03636363636363636
D100785,125.36,54,3,1,0.3700250306460463,0.8936341826062545,0.2612402568829187,1,1,1,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0,4.839134975933884,0.05454545454545454
D100223,122.75,54,3,1,0.412844198702489,0.4906879842120407,0.889973931901297,1,1,1,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,0,4.8182634014487995,0.05454545454545454
D101039,336.65,54,1,1,0.6057935916029596,0.8855037984777981,0.3390642074494213,0,1,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,5.822009856020851,0.01818181818181818
D102513,435.64,54,3,1,0.2603656724189028,0.9305029404958066,0.1771154386327101,0,1,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,6.079109056960029,0.05454545454545454
D103600,124.73,53,0,1,0.6579221462631566,0.8227204953400238,0.6438898005628709,1,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,4.83413675060509,0.0
D103605,282.16,53,2,0,0.7575023511860164,0.5634678036649693,0.562132494482941,0,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,5.646012108905989,0.037037037037037035
D101387,912.02,53,0,1,0.5418345273996694,0.5935892552531659,0.504492051787441,0,0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,6.816757786160078,0.0
D102885,127.61,53,1,1,0.452043026432571,0.8277857136933882,0.4567898564695392,1,1,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,4.856784569277996,0.018518518518518517
D102817,30.4,53,4,0,0.3253841340766797,0.3610926146222319,0.4673775487273103,1,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,0,3.4468078929142076,0.07407407407407407
D101424,321.62,53,1,0,0.6819910991014918,0.7471917984848989,0.643993242096499,0,0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,5.776475160049642,0.018518518518518517
D101672,346.8,53,3,0,0.6426143532626186,0.3488894464765287,0.9408242733374104,1,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0,5.851627601920183,0.05555555555555555
D101765,186.13,53,2,0,0.4899299364716765,0.3865983097720914,0.5604915961565042,1,0,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1,5.231803562489697,0.037037037037037035
D100096,886.08,53,2,0,0.309204904148459,0.6726698388857836,0.7854483800761219,0,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,6.7879351698998285,0.037037037037037035
D102783,363.24,53,3,0,0.6157040508109015,0.6619968449029887,0.3817358638810567,1,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,5.897812991026527,0.05555555555555555
D103370,125.69,53,4,0,0.8141320822757365,0.1054029847126098,0.8530444814735181,1,0,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0,4.841743157613962,0.07407407407407407
D101523,324.99,53,1,1,0.9429041600392256,0.650561394225394,0.9062352257122211,1,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0,5.786866706049599,0.018518518518518517
D100803,147.7,53,1,1,0.9393123752915762,0.2029739698617568,0.5389223363288005,1,0,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,0,5.001930853466109,0.018518518518518517
D100856,724.23,53,1,0,0.6662081151643411,0.4450853795528333,0.399011650618671,0,1,0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,0,6.586488845923578,0.018518518518518517
D103033,39.62,53,2,1,0.5751840518942938,0.9076744805238328,0.8666830132835073,0,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,3.7042605561522386,0.037037037037037035
D101491,713.02,53,2,1,0.8027697640070733,0.4909445617889413,0.6733795899828313,1,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0,6.57091097315176,0.037037037037037035
D103432,80.89,53,3,0,0.2423951729641043,0.5927302744256575,0.6874419099498733,0,1,0,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,0,4.405376883282097,0.05555555555555555
D103477,211.57,53,4,1,0.9430650450524036,0.1708522928431937,0.4864736897066858,1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0,5.359271345885034,0.07407407407407407
D103763,742.82,53,3,0,0.7607282130212821,0.7634401238052236,0.4839344645176336,1,1,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0,6.611799070078111,0.05555555555555555
D101571,100.78,53,2,0,0.7547225659227197,0.0851812625736111,0.3009025668054781,1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,1,4.622813621160686,0.037037037037037035
D100972,150.33,53,3,0,0.6059139434417637,0.4800795958941427,0.3139950808828488,0,1,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,5.019462882698935,0.05555555555555555
D101260,610.75,53,4,0,0.0499774631175159,0.6546165050326619,0.3711859138442827,0,1,0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0,6.4163237023227815,0.07407407407407407
D100141,258.5,53,3,0,0.4838862175000054,0.7808237100603802,0.5821213443027219,1,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0,5.558756702605943,0.05555555555555555
D103149,145.92,53,1,0,0.768073385428798,0.3858376550494234,0.7589575296961514,1,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,4.989888220951467,0.018518518518518517
D103566,736.54,53,1,0,0.863832873747837,0.2055508378647997,0.2139669496866167,1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0,6.603320324031322,0.018518518518518517
D103120,193.24,53,4,0,0.3016953288128839,0.3581764705453613,0.613941046729025,0,0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,5.2690945078711335,0.07407407407407407
D102261,1595.42,53,2,0,0.0717255360949041,0.2006920411968403,0.4671826537176877,0,0,0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0,7.375518901284526,0.037037037037037035
D102287,215.94,53,1,1,0.2785252431330337,0.1159437740193261,0.5046041363026341,0,0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,0,5.3796208176120714,0.018518518518518517
D101987,201.34,53,0,1,0.9162635195634014,0.8429251853557531,0.3749252429651604,1,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,0,5.3099494507777445,0.0
D103267,851.88,53,2,1,0.5049021397613495,0.3331754160665206,0.4417039633411458,1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0,6.74861885764222,0.037037037037037035
D100655,199.39,53,6,0,0.1593392630449193,0.3023243572960367,0.2675878108068018,0,0,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,5.300265467766052,0.1111111111111111
D101317,346.7,53,2,0,0.1930373878330897,0.067118858305351,0.1602960443338252,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,5.851340039013816,0.037037037037037035
D101483,68.01,53,0,1,0.8773689331266117,0.5646453915785663,0.6717445902196096,1,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,4.234251421632511,0.0
D101503,779.34,53,2,1,0.4835086093672187,0.7959768017751725,0.4742953675646415,1,0,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,6.6597297221438465,0.037037037037037035
D101487,427.81,53,1,1,0.9004648149001233,0.4017846646074662,0.7662150856427931,1,0,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,0,6.061013930380187,0.018518518518518517
D100698,94.43,53,3,0,0.9689493639664888,0.796268475485362,0.0864444111625373,1,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,0,4.558392994429163,0.05555555555555555
D102708,263.32,53,1,1,0.5972444065892206,0.3566216033817501,0.3262054194385359,0,0,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1,5.577160490332613,0.018518518518518517
D100203,404.5,53,3,0,0.7371749359484282,0.8269869302451394,0.3207948947568347,1,1,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,6.005120873555468,0.05555555555555555
D101970,775.19,53,1,0,0.7463883000239921,0.4497550954653555,0.4619337073585377,1,0,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,6.65439733557431,0.018518518518518517
D100564,1220.55,53,7,0,0.4511443760682597,0.6499753941620445,0.274170847160973,1,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,0,7.107875823138807,0.12962962962962962
D103641,373.89,53,2,0,0.2188470610690795,0.7004835356681475,0.8021551267806808,1,1,0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0,5.92663264960644,0.037037037037037035
D102734,146.89,53,2,0,0.3493269320783315,0.7243489480723657,0.0807805475663956,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,4.996468754178678,0.037037037037037035
D100359,333.08,53,1,1,0.7234478305501733,0.4677441713152614,0.6976611338710523,1,1,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,1,5.811380485254219,0.018518518518518517
D101931,67.76,53,2,1,0.3590596871885003,0.4740799283565843,0.575302105019377,0,0,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,1,4.230622180514649,0.037037037037037035
D101133,116.53,53,1,1,0.9003524149000713,0.3980502525311097,0.7760564051772576,1,1,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0,4.766693620144763,0.018518518518518517
D101357,222.63,53,1,0,0.358868981562832,0.0907482183657565,0.2850531746915668,0,0,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,1,5.409992900438626,0.018518518518518517
D101421,404.61,52,3,1,0.7292622445488147,0.3514330019763213,0.8978118639979636,1,0,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,1,6.005392106805395,0.05660377358490566
D100087,132.83,52,1,0,0.9120726283260816,0.8109536741084726,0.4168190897341545,1,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0,4.896570337808283,0.018867924528301886
D102713,91.81,52,3,0,0.2527544005210877,0.9054701965813748,0.3257661614846753,0,1,1,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0,4.530554392607302,0.05660377358490566
D100574,360.66,52,4,0,0.4089213482200315,0.2323868788331514,0.726502458086301,0,1,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1,5.890704543956834,0.07547169811320754
D101899,213.8,52,1,0,0.6779789536657145,0.8364347530945714,0.4301398794895861,1,1,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,5.36970736263471,0.018867924528301886
D103618,161.76,52,3,0,0.322774725406162,0.4177020830333532,0.1517304990024462,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,5.092276723133489,0.05660377358490566
D103468,93.87,52,7,1,0.2471726600487809,0.8427033398002514,0.1281032803057621,0,1,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,4.5525075334047855,0.1320754716981132
D100029,373.44,52,2,1,0.4513311529150259,0.345632098774982,0.8373212231166353,1,1,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,1,5.925431576503544,0.03773584905660377
D103844,39.3,52,1,0,0.8723751716679324,0.7584819497351706,0.7482650457428442,1,1,0,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,0,3.696351468952637,0.018867924528301886
D101446,243.63,52,1,0,0.468147191870779,0.6058974203797968,0.875641444280087,1,1,1,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,0,5.499746864955492,0.018867924528301886
D103210,176.95,52,3,1,0.4699141337453563,0.2956022069136902,0.5749605692427938,1,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0,5.181502611956201,0.05660377358490566
D102123,1050.99,52,4,1,0.5618247866536903,0.5792237025454415,0.2789946826166989,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,6.958438887549054,0.07547169811320754
D100966,95.87,52,2,0,0.3168789846572415,0.1446319488057018,0.2930830839940555,0,0,0,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,0,4.573369873438294,0.03773584905660377
D101208,504.2,52,3,0,0.329593894913004,0.6709859898933248,0.6700879940299229,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,6.224954390476336,0.05660377358490566
D100601,421.99,52,3,0,0.3352783980689333,0.3205582204348887,0.6506580849093757,0,0,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0,6.047348538104894,0.05660377358490566
D102661,79.98,52,4,0,0.1930840031416019,0.5427556228307814,0.1908852768478723,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,4.394202210604015,0.07547169811320754
D100654,325.91,52,2,0,0.1797853559620324,0.269410142311625,0.4738889453620469,0,1,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0,5.789684903656904,0.03773584905660377
D100326,739.81,52,4,0,0.1586338802802034,0.5488236719253456,0.5322446676747609,0,1,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0,6.607744182160946,0.07547169811320754
D102473,109.37,52,1,0,0.8279966680233316,0.523686116333549,0.7883219511487584,1,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0,4.703838357784793,0.018867924528301886
